player.id,player.age,player.height,player.weight,Goles_p90,Asistencias_p90,Tiros_p90,Pases_Clave_p90,Tackles_p90,Duelos_p90,Dribles_p90,Faltas_Cometidas_p90,Tarjetas_Amarillas_p90,G+A_p90,Tiros_A_Puerta_pct,Duelos_Ganados_pct,Dribles_Exito_pct
35765,1.7269606712051249,0.2544029820112023,0.35421811391666735,1.5617609191157875,1.62114052746276,3.4207274778241272,1.4492002748251958,-0.3012719954947846,0.1921186868964937,0.29611601491586026,0.3392988753451696,-0.7972199185634766,2.0523149911205536,0.9623630265765784,1.6560551457773922,1.9738063598979614
35765,1.7269606712051249,0.2544029820112023,0.35421811391666735,1.869511939747031,2.1274671127210256,4.4015606829557745,1.948717038040548,-0.24480241140364942,0.3974280384987272,0.5049040259810501,0.5694302939703655,-0.6843857857956428,2.5346306299975203,0.9623630265765784,1.6560551457773922,1.9738063598979614
35640,0.7143755644079468,0.5689671893334073,0.8994456579777294,-0.06605905525460207,-0.47732326695362703,0.2060851782102728,0.585435864421653,-0.37618749757170505,0.19070060731268243,-0.44534416178454417,0.4466586536502458,-1.2648594802248412,-0.25719774699510195,1.8863520510284864,0.6136562715065648,-0.6787844965386166
35640,0.7143755644079468,0.5689671893334073,0.8994456579777294,-0.525741474877426,-0.47732326695362703,1.0378956556283927,1.765527860948593,-0.22054536368567712,1.0216072227638457,-0.3241938503473538,1.4845892680919888,-1.2648594802248412,-0.6623627871111191,1.8863520510284864,0.6136562715065648,-0.6787844965386166
75252,1.119409607126818,0.3742369657529947,0.41836253086502756,-0.3698094384199492,0.0754846601969515,1.5798018568391343,0.39179518675819197,0.48197421429403153,1.2479698369873566,0.5825694220575122,2.537664804739947,-0.15612759892608025,-0.2944848761222015,0.8376978407378288,1.0453841333507323,2.077423190227515
35606,1.5244436498456893,0.4491332055916149,0.41836253086502756,0.8738981035142889,0.5600247468736917,1.241519673611987,1.5719516342978215,2.241330588188601,1.258021617121018,0.286315177088797,2.0429940915387697,0.12216936945252724,1.003703040535634,1.0705584626950688,1.3407010530301064,1.0896094077524354
55505,0.10682450032963992,0.3442784698175466,0.546651364761748,-0.7734191190885633,0.8805062470805056,1.3587721675023805,1.1012606819538442,0.8276144786867542,2.1742828845003777,2.7902711638739883,3.3408899460515658,2.3662241750281066,-0.3146524291878626,0.8723640956234704,1.3772963699951566,1.4211832648070077
35948,-0.2982095423892313,0.2843614779466504,0.2900736969683071,0.396534442562402,2.0770820536449977,1.5253076372236931,2.0790131977919213,2.883342721366605,1.26855556465864,1.1771078791742775,1.60199097584514,0.4428768947490486,1.2153420897247509,0.6671033759058557,1.6375101574207682,1.121187870329061
55660,0.5118585430485112,0.38921621372071874,0.2900736969683071,1.0258371003478894,-0.47732326695362703,2.8941471332755904,1.3190708670913103,0.6161547684010417,0.6660387187992284,0.327085331265974,-0.614477726561536,-1.2648594802248412,0.7052017940841553,1.177577861464445,2.0692127597118293,1.9461752051434138
16538,1.119409607126818,0.35925771778527066,0.6428679901842884,0.05918605351172764,-0.47732326695362703,1.4466719417485787,1.1368857984232914,0.5080271578426978,0.7096901819743343,0.3444352312388404,1.5114856052008567,-0.22249320851507812,-0.1468064478036257,0.4563690369957714,0.8047425750064802,0.254534508503883
35791,0.10682450032963992,0.2843614779466504,0.3221459054424872,-1.0850207833445242,0.22164805600190507,1.0429895221044576,2.3342619777554083,2.5049302457572766,0.8480305022333421,0.6140432654820213,0.9017734814179201,-0.5639182022398047,-0.863945138280693,0.5040351374635287,1.4983300198043061,1.8250232189119353
35726,1.7269606712051249,0.3292992218498226,0.2900736969683071,-0.290981484311295,0.9494212123656552,0.8864114711229789,1.2557004017444298,2.0106415678146394,0.9449836329629017,1.0099985784017453,0.8593228015103834,-0.946911577246034,0.13929644595889906,0.2657046351247427,1.3694743881105265,1.38000742634925
6555,1.3219266284862536,0.2544029820112023,0.4825069478133878,-0.627573147512332,2.855096350235776,1.5902437561103537,1.0227598741607744,1.1371517760453174,0.9062793111558122,0.7326242952856292,0.41822053078463284,-1.2648594802248412,0.6370083466212276,0.17037243418922843,1.4902041734033453,1.4211832648070077
35845,0.7143755644079468,0.2843614779466504,0.16178486307158663,-1.4155936295947598,-0.47732326695362703,0.44911923538274184,1.5003536205365997,3.2418594236772833,1.3547880801825425,1.6971326110551597,0.7849002698741472,1.2509112033848055,-1.446680325857105,0.9623630265765784,1.7035605571983647,1.3644273793652342
36522,0.9168925857673824,0.35925771778527066,0.546651364761748,-0.6543765652702377,-0.47732326695362703,2.3776624078200266,0.05948338564490271,0.27247795251118223,0.4069323933793079,-0.5692031183961433,-0.21544874004954695,-1.2648594802248412,-0.7757420231543313,1.3552155029591921,1.074202542098327,-0.6787844965386166
13750,0.9168925857673824,0.3292992218498226,0.35421811391666735,-0.8812574173112512,2.535512932908818,1.2412613272452746,1.4489648998519042,1.5437867939960024,0.9243605391767001,1.2943492689833085,0.4125495256308815,0.7493588307272518,0.28019151731103714,0.23165742050491614,1.8879467523221842,0.7580355506978631
51474,1.5244436498456893,0.5390086933979592,0.6749401986584685,0.9237563729635276,-0.47732326695362703,3.1884388969238557,0.30845546676840796,0.8438397633766458,1.600799820685304,-0.30082406389148053,0.4074257754813627,-0.7137128539810901,0.6152276287904439,0.7973649864958804,1.7401188139722308,2.6811639216143823
6527,1.119409607126818,0.43415395762389086,0.6749401986584685,0.2901824139373245,-0.47732326695362703,1.5484591803274736,1.0055772939142227,1.0334727781897521,1.2183844377995037,0.08832556514028048,2.0680189663010733,-1.2648594802248412,0.05679422440673252,1.0788322313394239,1.2474069999781776,0.22120168689522227
33944,0.9168925857673824,0.43415395762389086,0.5787235732359282,-0.08081539751875898,0.4634393287539181,1.4584502415181433,-0.0906918219353587,2.769713316309607,1.3837603286537339,1.6358802940429622,1.7178189341646026,-0.6359168093224294,0.12195475163486699,1.371558165976709,1.3638948563954978,1.8878427673282576
35729,0.7143755644079468,0.3442784698175466,0.41836253086502756,-0.9625616115554694,0.9595297258830996,0.8544351024720338,2.3490185478470473,1.6280563826037582,0.7940958970920483,1.1147396292610483,0.33543743161275363,-1.2648594802248412,-0.4484219200139091,0.5380823520833551,1.2612069266757522,1.4211832648070077
35985,1.119409607126818,0.29934072591437444,0.38629032239084743,2.029488217472527,-0.47732326695362703,2.962735898826811,0.8794157159602632,0.5895667850126807,1.1186273751339206,1.2914312076120265,2.4416732323011576,1.7320206946849335,1.589821974829694,0.8019482653870108,1.0358423167282447,1.462359103264765
35859,1.3219266284862536,0.4940709494947871,0.6749401986584685,-1.4155936295947598,-0.47732326695362703,1.6029733878931893,0.3030888630182477,0.013165142116798619,0.8557360819784356,-0.21343042258626704,1.8239303526780088,-1.2648594802248412,-1.446680325857105,1.3640973850339297,0.9418807756496013,1.0011897125378828
35897,-0.2982095423892313,0.26938222997892636,0.35421811391666735,-1.0775304620548665,2.7393174209376543,1.1131761970603196,2.8041937301152067,2.9325633080250446,1.2729152194159554,1.269152864318122,1.2019480300153202,-0.07015342484752582,0.192152356122329,0.40436965466730895,1.4750046336180718,0.9161277272681867
6588,0.10682450032963992,0.4191747096561668,0.7711568240810089,-0.16707024375705004,-0.47732326695362703,1.479917881467327,1.4252763948690481,3.881045599713859,1.9021696198129319,2.9543855391841816,2.6578938783066586,-0.38240993081364705,-0.3462292184952334,0.7423656398023144,1.4584479920662559,0.9602147318286999
35984,1.3219266284862536,0.31431997388209854,0.09764044612322638,0.374788905696516,0.2798024700718054,2.029529724789554,0.5527269550003016,0.4779790639612214,0.9151052373837475,-0.34737172710476927,1.2625546259908604,0.2536597044019415,0.4469759396912035,0.9414771987182622,1.5445425281356981,0.7211940110251328
35574,1.3219266284862536,0.29934072591437444,0.1297126545974065,-0.12939927952918798,2.2422375700630126,1.4398049643112085,3.4855681617490464,0.37461199004599177,0.3582188503393408,1.4291411518121386,-0.03657367713037945,-1.0051237138341078,0.8206284212074412,1.0283622426088574,1.34852105846894,1.660420098378028
35858,-0.2982095423892313,0.4191747096561668,0.803229032555189,-1.4155936295947598,-0.47732326695362703,-0.006917168676238355,0.6349167869509427,1.2536886212778022,0.9878881087239283,0.5912456747162967,0.711110093037614,-1.2648594802248412,-1.446680325857105,0.38486988629413565,0.8089406831894328,-0.6787844965386166
70746,1.5244436498456893,0.38921621372071874,0.4825069478133878,-0.872395044858329,1.2455053215447782,0.27987663746885666,0.5930007433016308,1.2900547832281388,1.2866470394820955,1.2255492383301838,2.0194041395048576,-0.4969998601667997,-0.24973942176356442,0.2657046351247427,1.3382839604399217,1.2461859513615388
35955,0.10682450032963992,0.35925771778527066,0.16178486307158663,-1.0134412182535029,0.3729976416553492,0.5720738285979484,0.6972068420740406,1.7407204372097027,1.3314254629292683,2.088255896774555,1.1773882883413582,-1.2648594802248412,-0.7377643833787024,0.6529917014252697,1.3085155569608025,0.9836899811933358
